1,46.182710842394847
2,51.339064948536745
3,48.207634000310534
4,45.567236943883863
5,41.282918318933554
6,48.152494976567262
7,53.197962835122958
8,46.275573784521768
9,51.40259283693586
10,49.54494363258658
11,56.668588943832589
12,54.586353485227896
13,53.185321600363586
14,53.238709904041329
15,49.031032074363054
16,53.282281200284146
17,51.323248268270532
18,49.870827526765218
19,59.174687835669957
20,47.098010714202339
21,55.47726313289435
22,49.478072906376916
23,57.35990159789695
24,50.072994289533867
25,64.203944606042967
26,48.724786005805385
27,52.561349523446125
28,55.968691215986823
29,50.883111853637885
30,51.412739342811392
31,55.280983748977171
32,53.750890999472652
33,44.109973981146403
34,55.608627830097376
35,40.305202602079007
36,50.228340983523864
37,49.253927125959635
38,41.235970153476835
39,57.148774805422164
40,54.023394956969554
41,44.238034451482193
42,56.195984467834272
43,51.464077620042382
44,62.228460746988091
45,42.541555552487225
46,49.326384185698224
47,47.104587934471887
48,49.831840163597718
49,40.110707277848121
50,46.067622310355368
51,54.00350201851969
52,57.583497422494617
53,46.132389816232212
54,49.484273636413562
55,43.454405265561235
56,50.66820337882271
57,46.769201700255614
58,50.580992648573577
59,43.254554734310801
60,54.239029851082556
61,45.964116223152011
62,54.620864542115278
63,50.465895811208682
64,52.585001168029926
65,49.088188668605412
66,49.853750222603857
67,40.105178979825276
68,46.99885794275469
69,53.553286336326117
70,49.050461140204796
71,53.629314672630983
72,43.154888317342781
73,52.367770147140945
74,45.387921388226914
75,50.436605231536205
76,51.430442017355126
77,53.255709174950809
78,54.447181193087474
79,49.997890993071813
80,50.982158640604929
81,38.487126004919752
82,51.451576693727937
83,47.165549332122282
84,47.186390211632101
85,47.441100673176301
86,48.010817755175935
87,44.167212215186474
88,42.022069962759119
89,49.829226821642962
90,60.175255040459646
91,56.8617245300928
92,47.025094383155277
93,44.140526661852263
94,44.668503124537807
95,50.377571242968493
96,42.114419157971611
97,56.870645032216672
98,52.757585141590866
99,52.982990529639828
100,49.760409877049547
101,51.424787643863013
102,58.141216041829026
103,47.801344738031183
104,45.522558729482697
105,53.183296840755496
106,49.864089571623843
107,40.451195287004523
108,51.264588254322092
109,51.036768847966293
110,56.612458005278057
111,51.173719496729142
112,49.718946733947547
113,46.333737949312912
114,50.545360110781104
115,53.731253736282397
116,42.843221302783505
117,42.411466188743269
118,51.176500201222325
119,43.453953899047548
120,49.357303778371822
121,57.762725758986086
122,49.04360005828778
123,50.03015024406659
124,48.280725843847208
125,46.624624964646245
126,53.370572043139148
127,53.754403102328148
128,49.257634580473344
129,49.038753029910943
130,56.894900657865456
131,40.38036635177528
132,52.911553536437239
133,43.539838959804491
134,43.612282256827882
135,49.728558340716347
136,49.471591883810419
137,49.358664328851248
138,46.686844738022089
139,49.471408604635471
140,48.923466988562154
141,49.632677462856762
142,50.467256108827144
143,46.118071401256806
144,51.632810599564046
145,52.472974996990708
146,40.480342004098731
147,49.831208288606867
148,54.173999496949975
149,49.611454899905006
150,46.827497106109121
151,44.528230325614331
152,42.406473077209625
153,50.614365180545683
154,51.079804426715619
155,53.537320042446069
156,43.572357650886318
157,60.624951946977475
158,59.730066006094624
159,55.127017964235101
160,44.082420238156836
161,49.185671841884563
162,55.800307412801736
163,47.702825722394984
164,58.189143222190353
165,47.134411087410733
166,49.980526189660047
167,55.770939762000772
168,50.430298765891635
169,53.550912589187554
170,56.757328170381371
171,44.203350657845711
172,55.02992834785465
173,55.102130087445602
174,55.04153194746165
175,43.273897405535429
176,42.285394464420719
177,51.195645603003157
178,52.932382933940772
179,39.755546716288492
180,48.928406851251921
181,51.66402591942559
182,46.047362486258343
183,48.141403728997794
184,49.252596090137857
185,44.615016512784699
186,47.938192734792338
187,51.07733827964482
188,49.727089558013077
189,56.091226768113678
190,55.229099499128722
191,41.523012462985811
192,48.354025538576892
193,60.600205961659519
194,55.673380048714364
195,48.022543710423548
196,49.860831668396251
197,42.006432913039582
198,56.779323546669779
199,52.942739775355747
200,52.819364928480326
201,47.02286804248677
202,43.442031699902948
203,47.260809253005831
204,45.999183832732221
205,57.727754529033938
206,58.835752825957002
207,44.213853018338433
208,48.737370620385548
209,50.125376572918725
210,55.879531006196657
211,52.145466480813248
212,56.793689886118827
213,55.231275505599342
214,56.900767036333562
215,55.951233994787735
216,53.034966116799922
217,46.491988858705142
218,51.134272133212761
219,39.590148662599134
220,54.696306293978715
221,45.083525640774724
222,50.24639562882529
223,49.474177541701316
224,47.366526067666662
225,57.406563751970978
226,50.316571325285132
227,56.558484479426852
228,51.449034996478574
229,49.394785447464194
230,48.343714221210618
231,52.252173811022409
232,40.630452900412557
233,46.641303831594961
234,56.659561033413787
235,52.043747065271937
236,50.699923214459027
237,52.365821582206983
238,53.386082187660904
239,50.17562215399937
240,47.610700571566227
241,48.788554254251714
242,50.240512958881183
243,49.031353683192933
244,40.906609537014916
245,43.82426397336144
246,47.61882294474065
247,46.231685686004631
248,44.322329054776276
249,52.209844111073494
250,51.910264812121525
251,48.36935030535529
252,50.509252547255315
253,41.587804892948014
254,43.104163628620668
255,49.239357927900649
256,50.02395117986638
257,38.62192522670216
258,46.285959714205298
259,43.094128620145028
260,48.501949105141598
261,51.839930079682844
262,53.811590007600287
263,53.681251101760395
264,48.658944869780214
265,44.077160214989661
266,61.714965678407225
267,52.496520734640185
268,43.013600286353196
269,52.619511470566124
270,57.16631632350969
271,44.594962825354195
272,47.020228233972546
273,47.256279125817059
274,40.350445798750684
275,48.051798371400359
276,48.509563151900494
277,50.045350621134943
278,53.887849135030294
279,53.573596254000819
280,54.543259252258288
281,52.885864221366617
282,52.392992633964113
283,57.926908394418703
284,52.877090080064434
285,39.195963765110868
286,52.340194625348531
287,47.988434730233635
288,48.452698828137841
289,45.836365986420603
290,54.132917481918689
291,52.710999335528349
292,46.287665934443886
293,48.030962583675048
294,48.479009765253721
295,46.397282806555488
296,47.420102007336411
297,50.982271582706744
298,41.013647248360869
299,38.947933813130156
300,50.950523999741385
301,48.919442859918504
302,46.251873234638452
303,44.467236322896895
304,50.875559902226918
305,39.131043635274352
306,42.688923023048076
307,52.639514391385049
308,59.343137764785041
309,45.258215634686486
310,48.050011927867445
311,50.853363739962973
312,51.103990097673567
313,44.21004774888268
314,50.365035710379161
315,60.101833509931225
316,54.368762821168339
317,50.572479923910343
318,40.029809778729941
319,50.047507689259547
320,47.074899549522726
321,55.881248600536992
322,42.127189046851001
323,49.36427554098789
324,45.522596942033836
325,44.839688097021778
326,52.819045024476218
327,50.477274445080539
328,49.765919127066361
329,43.469807498602655
330,54.198153247671797
331,52.932472885425796
332,45.438103543942155
333,49.23703636488365
334,52.301516750080836
335,55.480490622964481
336,47.711607547851692
337,40.470021055602565
338,50.357062954810296
339,44.384976476893364
340,45.708330228263172
341,51.123131082604466
342,56.455527569950171
343,49.9089445782731
344,49.139267549096154
345,47.778088481300465
346,42.051580251657448
347,46.28980297736517
348,52.317412210845667
349,59.56835254024918
350,49.108570179998495
351,47.173900141284363
352,48.689494777285859
353,52.773720253428223
354,54.367671661629196
355,51.397434511945647
356,58.176663442802656
357,47.378384316108871
358,49.579779684141357
359,59.772208247461798
360,62.484371930474026
361,56.802754302443091
362,59.680829227752916
363,53.445975274893769
364,48.773598918196797
365,46.087498628334288
366,49.185410540494722
367,53.289280803778993
368,49.903386549593392
369,50.917835298275556
370,51.297553987295494
371,49.130608127783347
372,52.4671424280682
373,53.092515436919818
374,52.497623700180405
375,50.455392714328028
376,52.314110342839868
377,56.727576158782178
378,53.993895896094379
379,49.082338617036562
380,48.832617032866089
381,50.282093332100736
382,48.897469167244054
383,53.186704669904671
384,48.320420003678485
385,57.045847970630646
386,52.706849769629969
387,43.928760725813397
388,44.033739111779738
389,55.055440025819564
390,58.878108050071283
391,48.997983055779009
392,55.768426834876244
393,56.797459275834868
394,54.850928354756782
395,55.751223886357721
396,51.70131070670557
397,49.649025724159401
398,45.535424735645051
399,51.398898340561004
400,52.510209759751348
401,52.328714286122199
402,50.853793648416001
403,48.118542595306813
404,44.056028002837387
405,40.567489607281964
406,53.263500944423882
407,54.622059208409681
408,58.090309929975746
409,57.079370749527214
410,49.155734076238311
411,38.338214385123784
412,53.480134951446082
413,48.033982041877181
414,46.367247020341729
415,51.537579206214041
416,57.58453885400062
417,47.811845117706341
418,43.758927682776438
419,46.714577258171111
420,43.36455628306868
421,49.900629586541271
422,45.535426568719458
423,42.718613504640352
424,53.461156592063936
425,51.902556982546521
426,52.56193019264412
427,49.12849408331337
